 ,Label,Area,Mean,StdDev,Mode,Min,Max,MinThr,MaxThr,Filename
559,tiff_images - Copy0557.tif,48914,217.715,60.512,220,119,375,119,65535,tiff_images - Copy0557.tif
560,tiff_images - Copy0558.tif,64239,92.663,23.017,108,53,173,53,65535,tiff_images - Copy0558.tif
561,tiff_images - Copy0559.tif,66845,273.795,62.445,320,148,416,148,65535,tiff_images - Copy0559.tif
562,tiff_images - Copy0560.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0560.tif
563,tiff_images - Copy0561.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0561.tif
564,tiff_images - Copy0562.tif,64239,92.663,23.017,108,53,173,53,65535,tiff_images - Copy0562.tif
565,tiff_images - Copy0563.tif,66845,273.795,62.445,320,148,416,148,65535,tiff_images - Copy0563.tif
566,tiff_images - Copy0564.tif,66142,118.171,25.969,124,65,235,65,65535,tiff_images - Copy0564.tif
567,tiff_images - Copy0565.tif,67292,301.224,58.831,335,162,499,162,65535,tiff_images - Copy0565.tif
568,tiff_images - Copy0566.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0566.tif
569,tiff_images - Copy0567.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0567.tif
570,tiff_images - Copy0568.tif,66142,118.171,25.969,124,65,235,65,65535,tiff_images - Copy0568.tif
571,tiff_images - Copy0569.tif,67292,301.224,58.831,335,162,499,162,65535,tiff_images - Copy0569.tif
572,tiff_images - Copy0570.tif,68981,102.298,23.024,94,58,177,58,65535,tiff_images - Copy0570.tif
573,tiff_images - Copy0571.tif,69867,275.809,62.995,296,148,430,148,65535,tiff_images - Copy0571.tif
574,tiff_images - Copy0572.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0572.tif
575,tiff_images - Copy0573.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0573.tif
576,tiff_images - Copy0574.tif,68981,102.298,23.024,94,58,177,58,65535,tiff_images - Copy0574.tif
577,tiff_images - Copy0575.tif,69867,275.809,62.995,296,148,430,148,65535,tiff_images - Copy0575.tif
578,tiff_images - Copy0576.tif,75956,88.608,17.836,91,50,145,50,65535,tiff_images - Copy0576.tif
579,tiff_images - Copy0577.tif,73004,290.586,57.883,276,157,435,157,65535,tiff_images - Copy0577.tif
580,tiff_images - Copy0578.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0578.tif
581,tiff_images - Copy0579.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0579.tif
582,tiff_images - Copy0580.tif,75956,88.608,17.836,91,50,145,50,65535,tiff_images - Copy0580.tif
583,tiff_images - Copy0581.tif,73004,290.586,57.883,276,157,435,157,65535,tiff_images - Copy0581.tif
584,tiff_images - Copy0582.tif,63446,90.620,26.358,75,51,175,51,65535,tiff_images - Copy0582.tif
585,tiff_images - Copy0583.tif,61178,262.900,60.017,287,142,421,142,65535,tiff_images - Copy0583.tif
586,tiff_images - Copy0584.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0584.tif
587,tiff_images - Copy0585.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0585.tif
588,tiff_images - Copy0586.tif,63446,90.620,26.358,75,51,175,51,65535,tiff_images - Copy0586.tif
589,tiff_images - Copy0587.tif,61178,262.900,60.017,287,142,421,142,65535,tiff_images - Copy0587.tif
590,tiff_images - Copy0588.tif,48995,71.727,19.594,75,41,132,41,65535,tiff_images - Copy0588.tif
591,tiff_images - Copy0589.tif,47477,219.081,66.292,184,120,377,120,65535,tiff_images - Copy0589.tif
592,tiff_images - Copy0590.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0590.tif
593,tiff_images - Copy0591.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0591.tif
594,tiff_images - Copy0592.tif,48995,71.727,19.594,75,41,132,41,65535,tiff_images - Copy0592.tif
595,tiff_images - Copy0593.tif,47477,219.081,66.292,184,120,377,120,65535,tiff_images - Copy0593.tif
596,tiff_images - Copy0594.tif,83439,80.947,17.783,91,47,138,47,65535,tiff_images - Copy0594.tif
597,tiff_images - Copy0595.tif,81571,286.762,57.660,320,155,415,155,65535,tiff_images - Copy0595.tif
598,tiff_images - Copy0596.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0596.tif
599,tiff_images - Copy0597.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0597.tif
600,tiff_images - Copy0598.tif,83439,80.947,17.783,91,47,138,47,65535,tiff_images - Copy0598.tif
601,tiff_images - Copy0599.tif,81571,286.762,57.660,320,155,415,155,65535,tiff_images - Copy0599.tif
602,tiff_images - Copy0600.tif,77156,122.669,33.351,83,71,210,71,65535,tiff_images - Copy0600.tif
603,tiff_images - Copy0601.tif,66784,250.065,63.686,296,135,411,135,65535,tiff_images - Copy0601.tif
604,tiff_images - Copy0602.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0602.tif
605,tiff_images - Copy0603.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0603.tif
606,tiff_images - Copy0604.tif,77156,122.669,33.351,83,71,210,71,65535,tiff_images - Copy0604.tif
607,tiff_images - Copy0605.tif,66784,250.065,63.686,296,135,411,135,65535,tiff_images - Copy0605.tif
608,tiff_images - Copy0606.tif,54319,83.934,20.100,89,49,212,49,65535,tiff_images - Copy0606.tif
609,tiff_images - Copy0607.tif,54424,208.907,64.798,146,114,462,114,65535,tiff_images - Copy0607.tif
610,tiff_images - Copy0608.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0608.tif
611,tiff_images - Copy0609.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0609.tif
612,tiff_images - Copy0610.tif,54319,83.934,20.100,89,49,212,49,65535,tiff_images - Copy0610.tif
613,tiff_images - Copy0611.tif,54424,208.907,64.798,146,114,462,114,65535,tiff_images - Copy0611.tif
614,tiff_images - Copy0612.tif,66287,135.049,36.093,80,79,238,79,65535,tiff_images - Copy0612.tif
615,tiff_images - Copy0613.tif,65311,287.395,61.939,325,155,431,155,65535,tiff_images - Copy0613.tif
616,tiff_images - Copy0614.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0614.tif
617,tiff_images - Copy0615.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0615.tif
618,tiff_images - Copy0616.tif,66287,135.049,36.093,80,79,238,79,65535,tiff_images - Copy0616.tif
619,tiff_images - Copy0617.tif,65311,287.395,61.939,325,155,431,155,65535,tiff_images - Copy0617.tif
620,tiff_images - Copy0618.tif,40966,77.850,19.981,75,44,164,44,65535,tiff_images - Copy0618.tif
621,tiff_images - Copy0619.tif,41826,263.913,54.258,284,141,432,141,65535,tiff_images - Copy0619.tif
622,tiff_images - Copy0620.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0620.tif
623,tiff_images - Copy0621.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0621.tif
624,tiff_images - Copy0622.tif,40966,77.850,19.981,75,44,164,44,65535,tiff_images - Copy0622.tif
625,tiff_images - Copy0623.tif,41826,263.913,54.258,284,141,432,141,65535,tiff_images - Copy0623.tif
626,tiff_images - Copy0624.tif,69481,100.434,23.312,112,57,199,57,65535,tiff_images - Copy0624.tif
627,tiff_images - Copy0625.tif,68956,275.181,61.394,283,150,454,150,65535,tiff_images - Copy0625.tif
628,tiff_images - Copy0626.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0626.tif
629,tiff_images - Copy0627.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0627.tif
630,tiff_images - Copy0628.tif,69481,100.434,23.312,112,57,199,57,65535,tiff_images - Copy0628.tif
631,tiff_images - Copy0629.tif,68956,275.181,61.394,283,150,454,150,65535,tiff_images - Copy0629.tif
632,tiff_images - Copy0630.tif,92492,99.474,20.090,97,57,154,57,65535,tiff_images - Copy0630.tif
633,tiff_images - Copy0631.tif,90784,252.734,55.934,258,140,388,140,65535,tiff_images - Copy0631.tif
634,tiff_images - Copy0632.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0632.tif
635,tiff_images - Copy0633.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0633.tif
636,tiff_images - Copy0634.tif,92492,99.474,20.090,97,57,154,57,65535,tiff_images - Copy0634.tif
637,tiff_images - Copy0635.tif,90784,252.734,55.934,258,140,388,140,65535,tiff_images - Copy0635.tif
638,tiff_images - Copy0636.tif,59797,111.539,30.136,110,62,217,62,65535,tiff_images - Copy0636.tif
639,tiff_images - Copy0637.tif,61485,283.196,64.757,301,152,468,152,65535,tiff_images - Copy0637.tif
640,tiff_images - Copy0638.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0638.tif
641,tiff_images - Copy0639.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0639.tif
642,tiff_images - Copy0640.tif,59797,111.539,30.136,110,62,217,62,65535,tiff_images - Copy0640.tif
643,tiff_images - Copy0641.tif,61485,283.196,64.757,301,152,468,152,65535,tiff_images - Copy0641.tif
644,tiff_images - Copy0642.tif,53530,75.588,19.437,68,42,152,42,65535,tiff_images - Copy0642.tif
645,tiff_images - Copy0643.tif,53074,225.057,47.743,220,120,387,120,65535,tiff_images - Copy0643.tif
646,tiff_images - Copy0644.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0644.tif
647,tiff_images - Copy0645.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0645.tif
648,tiff_images - Copy0646.tif,53530,75.588,19.437,68,42,152,42,65535,tiff_images - Copy0646.tif
649,tiff_images - Copy0647.tif,53074,225.057,47.743,220,120,387,120,65535,tiff_images - Copy0647.tif
650,tiff_images - Copy0648.tif,65219,81.650,20.072,94,46,139,46,65535,tiff_images - Copy0648.tif
651,tiff_images - Copy0649.tif,59393,250.309,53.451,279,136,382,136,65535,tiff_images - Copy0649.tif
652,tiff_images - Copy0650.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0650.tif
653,tiff_images - Copy0651.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0651.tif
654,tiff_images - Copy0652.tif,65219,81.650,20.072,94,46,139,46,65535,tiff_images - Copy0652.tif
655,tiff_images - Copy0653.tif,59393,250.309,53.451,279,136,382,136,65535,tiff_images - Copy0653.tif
656,tiff_images - Copy0654.tif,49289,94.133,27.295,89,53,180,53,65535,tiff_images - Copy0654.tif
657,tiff_images - Copy0655.tif,46077,234.809,67.217,130,128,412,128,65535,tiff_images - Copy0655.tif
658,tiff_images - Copy0656.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0656.tif
659,tiff_images - Copy0657.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0657.tif
660,tiff_images - Copy0658.tif,49289,94.133,27.295,89,53,180,53,65535,tiff_images - Copy0658.tif
661,tiff_images - Copy0659.tif,46077,234.809,67.217,130,128,412,128,65535,tiff_images - Copy0659.tif
662,tiff_images - Copy0660.tif,68613,104.416,19.779,120,59,151,59,65535,tiff_images - Copy0660.tif
663,tiff_images - Copy0661.tif,67806,252.075,54.645,304,137,361,137,65535,tiff_images - Copy0661.tif
664,tiff_images - Copy0662.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0662.tif
665,tiff_images - Copy0663.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0663.tif
666,tiff_images - Copy0664.tif,68613,104.416,19.779,120,59,151,59,65535,tiff_images - Copy0664.tif
667,tiff_images - Copy0665.tif,67806,252.075,54.645,304,137,361,137,65535,tiff_images - Copy0665.tif
668,tiff_images - Copy0666.tif,61967,106.541,29.253,75,62,217,62,65535,tiff_images - Copy0666.tif
669,tiff_images - Copy0667.tif,49503,252.032,61.407,282,138,439,138,65535,tiff_images - Copy0667.tif
670,tiff_images - Copy0668.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0668.tif
671,tiff_images - Copy0669.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0669.tif
672,tiff_images - Copy0670.tif,61967,106.541,29.253,75,62,217,62,65535,tiff_images - Copy0670.tif
673,tiff_images - Copy0671.tif,49503,252.032,61.407,282,138,439,138,65535,tiff_images - Copy0671.tif
674,tiff_images - Copy0672.tif,62035,81.896,21.339,52,47,138,47,65535,tiff_images - Copy0672.tif
675,tiff_images - Copy0673.tif,55728,230.359,57.814,208,126,368,126,65535,tiff_images - Copy0673.tif
676,tiff_images - Copy0674.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0674.tif
677,tiff_images - Copy0675.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0675.tif
678,tiff_images - Copy0676.tif,62035,81.896,21.339,52,47,138,47,65535,tiff_images - Copy0676.tif
679,tiff_images - Copy0677.tif,55728,230.359,57.814,208,126,368,126,65535,tiff_images - Copy0677.tif
680,tiff_images - Copy0678.tif,73362,113.771,28.858,116,63,234,63,65535,tiff_images - Copy0678.tif
681,tiff_images - Copy0679.tif,74332,277.576,58.445,305,151,453,151,65535,tiff_images - Copy0679.tif
682,tiff_images - Copy0680.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0680.tif
683,tiff_images - Copy0681.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0681.tif
684,tiff_images - Copy0682.tif,73362,113.771,28.858,116,63,234,63,65535,tiff_images - Copy0682.tif
685,tiff_images - Copy0683.tif,74332,277.576,58.445,305,151,453,151,65535,tiff_images - Copy0683.tif
686,tiff_images - Copy0684.tif,55343,88.094,24.110,75,49,175,49,65535,tiff_images - Copy0684.tif
687,tiff_images - Copy0685.tif,54606,271.632,59.371,249,145,456,145,65535,tiff_images - Copy0685.tif
688,tiff_images - Copy0686.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0686.tif
689,tiff_images - Copy0687.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0687.tif
690,tiff_images - Copy0688.tif,55343,88.094,24.110,75,49,175,49,65535,tiff_images - Copy0688.tif
691,tiff_images - Copy0689.tif,54606,271.632,59.371,249,145,456,145,65535,tiff_images - Copy0689.tif
692,tiff_images - Copy0690.tif,47663,86.470,22.677,88,51,162,51,65535,tiff_images - Copy0690.tif
693,tiff_images - Copy0691.tif,44645,221.783,62.688,178,119,376,119,65535,tiff_images - Copy0691.tif
694,tiff_images - Copy0692.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0692.tif
695,tiff_images - Copy0693.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0693.tif
696,tiff_images - Copy0694.tif,47663,86.470,22.677,88,51,162,51,65535,tiff_images - Copy0694.tif
697,tiff_images - Copy0695.tif,44645,221.783,62.688,178,119,376,119,65535,tiff_images - Copy0695.tif
698,tiff_images - Copy0696.tif,46026,79.445,24.026,75,45,165,45,65535,tiff_images - Copy0696.tif
699,tiff_images - Copy0697.tif,44510,231.035,62.444,226,124,412,124,65535,tiff_images - Copy0697.tif
700,tiff_images - Copy0698.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0698.tif
701,tiff_images - Copy0699.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0699.tif
702,tiff_images - Copy0700.tif,46026,79.445,24.026,75,45,165,45,65535,tiff_images - Copy0700.tif
703,tiff_images - Copy0701.tif,44510,231.035,62.444,226,124,412,124,65535,tiff_images - Copy0701.tif
704,tiff_images - Copy0702.tif,76613,104.628,32.709,88,59,209,59,65535,tiff_images - Copy0702.tif
705,tiff_images - Copy0703.tif,51345,256.612,60.014,243,136,400,136,65535,tiff_images - Copy0703.tif
706,tiff_images - Copy0704.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0704.tif
707,tiff_images - Copy0705.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0705.tif
708,tiff_images - Copy0706.tif,76613,104.628,32.709,88,59,209,59,65535,tiff_images - Copy0706.tif
709,tiff_images - Copy0707.tif,51345,256.612,60.014,243,136,400,136,65535,tiff_images - Copy0707.tif
710,tiff_images - Copy0708.tif,46004,83.096,26.994,62,47,169,47,65535,tiff_images - Copy0708.tif
711,tiff_images - Copy0709.tif,37487,249.493,82.877,146,135,454,135,65535,tiff_images - Copy0709.tif
712,tiff_images - Copy0710.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0710.tif
713,tiff_images - Copy0711.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0711.tif
714,tiff_images - Copy0712.tif,46004,83.096,26.994,62,47,169,47,65535,tiff_images - Copy0712.tif
715,tiff_images - Copy0713.tif,37487,249.493,82.877,146,135,454,135,65535,tiff_images - Copy0713.tif
716,tiff_images - Copy0714.tif,67057,75.458,17.804,79,44,124,44,65535,tiff_images - Copy0714.tif
717,tiff_images - Copy0715.tif,54562,288.065,58.438,318,154,409,154,65535,tiff_images - Copy0715.tif
718,tiff_images - Copy0716.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0716.tif
719,tiff_images - Copy0717.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0717.tif
720,tiff_images - Copy0718.tif,67057,75.458,17.804,79,44,124,44,65535,tiff_images - Copy0718.tif
721,tiff_images - Copy0719.tif,54562,288.065,58.438,318,154,409,154,65535,tiff_images - Copy0719.tif
722,tiff_images - Copy0720.tif,52937,70.185,14.065,80,40,109,40,65535,tiff_images - Copy0720.tif
723,tiff_images - Copy0721.tif,52207,239.483,46.635,257,128,352,128,65535,tiff_images - Copy0721.tif
724,tiff_images - Copy0722.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0722.tif
725,tiff_images - Copy0723.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0723.tif
726,tiff_images - Copy0724.tif,52937,70.185,14.065,80,40,109,40,65535,tiff_images - Copy0724.tif
727,tiff_images - Copy0725.tif,52207,239.483,46.635,257,128,352,128,65535,tiff_images - Copy0725.tif
728,tiff_images - Copy0726.tif,66354,94.743,21.332,94,53,151,53,65535,tiff_images - Copy0726.tif
729,tiff_images - Copy0727.tif,63770,237.265,57.445,253,128,376,128,65535,tiff_images - Copy0727.tif
730,tiff_images - Copy0728.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0728.tif
731,tiff_images - Copy0729.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0729.tif
732,tiff_images - Copy0730.tif,66354,94.743,21.332,94,53,151,53,65535,tiff_images - Copy0730.tif
733,tiff_images - Copy0731.tif,63770,237.265,57.445,253,128,376,128,65535,tiff_images - Copy0731.tif
734,tiff_images - Copy0732.tif,59676,72.354,19.678,65,42,132,42,65535,tiff_images - Copy0732.tif
735,tiff_images - Copy0733.tif,46260,239.823,56.486,248,131,374,131,65535,tiff_images - Copy0733.tif
736,tiff_images - Copy0734.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0734.tif
737,tiff_images - Copy0735.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0735.tif
738,tiff_images - Copy0736.tif,59676,72.354,19.678,65,42,132,42,65535,tiff_images - Copy0736.tif
739,tiff_images - Copy0737.tif,46260,239.823,56.486,248,131,374,131,65535,tiff_images - Copy0737.tif
740,tiff_images - Copy0738.tif,66075,82.347,17.700,94,46,135,46,65535,tiff_images - Copy0738.tif
741,tiff_images - Copy0739.tif,65711,236.457,55.056,234,129,386,129,65535,tiff_images - Copy0739.tif
742,tiff_images - Copy0740.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0740.tif
743,tiff_images - Copy0741.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0741.tif
744,tiff_images - Copy0742.tif,66075,82.347,17.700,94,46,135,46,65535,tiff_images - Copy0742.tif
745,tiff_images - Copy0743.tif,65711,236.457,55.056,234,129,386,129,65535,tiff_images - Copy0743.tif
746,tiff_images - Copy0744.tif,47216,115.660,25.613,124,66,180,66,65535,tiff_images - Copy0744.tif
747,tiff_images - Copy0745.tif,47372,280.351,65.562,282,150,424,150,65535,tiff_images - Copy0745.tif
748,tiff_images - Copy0746.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0746.tif
749,tiff_images - Copy0747.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0747.tif
750,tiff_images - Copy0748.tif,47216,115.660,25.613,124,66,180,66,65535,tiff_images - Copy0748.tif
751,tiff_images - Copy0749.tif,47372,280.351,65.562,282,150,424,150,65535,tiff_images - Copy0749.tif
752,tiff_images - Copy0750.tif,51487,105.658,33.444,65,58,213,58,65535,tiff_images - Copy0750.tif
753,tiff_images - Copy0751.tif,48410,259.535,67.274,314,140,425,140,65535,tiff_images - Copy0751.tif
754,tiff_images - Copy0752.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0752.tif
755,tiff_images - Copy0753.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0753.tif
756,tiff_images - Copy0754.tif,51487,105.658,33.444,65,58,213,58,65535,tiff_images - Copy0754.tif
757,tiff_images - Copy0755.tif,48410,259.535,67.274,314,140,425,140,65535,tiff_images - Copy0755.tif
758,tiff_images - Copy0756.tif,81650,83.916,21.741,84,48,191,48,65535,tiff_images - Copy0756.tif
759,tiff_images - Copy0757.tif,82233,278.908,60.461,284,152,511,152,65535,tiff_images - Copy0757.tif
760,tiff_images - Copy0758.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0758.tif
761,tiff_images - Copy0759.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0759.tif
762,tiff_images - Copy0760.tif,81650,83.916,21.741,84,48,191,48,65535,tiff_images - Copy0760.tif
763,tiff_images - Copy0761.tif,82233,278.908,60.461,284,152,511,152,65535,tiff_images - Copy0761.tif
764,tiff_images - Copy0762.tif,95914,76.420,15.757,74,45,132,45,65535,tiff_images - Copy0762.tif
765,tiff_images - Copy0763.tif,97834,277.542,57.242,279,154,432,154,65535,tiff_images - Copy0763.tif
766,tiff_images - Copy0764.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0764.tif
767,tiff_images - Copy0765.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0765.tif
768,tiff_images - Copy0766.tif,95914,76.420,15.757,74,45,132,45,65535,tiff_images - Copy0766.tif
769,tiff_images - Copy0767.tif,97834,277.542,57.242,279,154,432,154,65535,tiff_images - Copy0767.tif
770,tiff_images - Copy0768.tif,58379,80.165,23.284,84,45,182,45,65535,tiff_images - Copy0768.tif
771,tiff_images - Copy0769.tif,57785,229.229,60.935,264,124,411,124,65535,tiff_images - Copy0769.tif
772,tiff_images - Copy0770.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0770.tif
773,tiff_images - Copy0771.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0771.tif
774,tiff_images - Copy0772.tif,58379,80.165,23.284,84,45,182,45,65535,tiff_images - Copy0772.tif
775,tiff_images - Copy0773.tif,57785,229.229,60.935,264,124,411,124,65535,tiff_images - Copy0773.tif
776,tiff_images - Copy0774.tif,55271,102.253,22.703,120,60,169,60,65535,tiff_images - Copy0774.tif
777,tiff_images - Copy0775.tif,53291,233.609,49.260,257,127,348,127,65535,tiff_images - Copy0775.tif
778,tiff_images - Copy0776.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0776.tif
779,tiff_images - Copy0777.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0777.tif
780,tiff_images - Copy0778.tif,55271,102.253,22.703,120,60,169,60,65535,tiff_images - Copy0778.tif
781,tiff_images - Copy0779.tif,53291,233.609,49.260,257,127,348,127,65535,tiff_images - Copy0779.tif
782,tiff_images - Copy0780.tif,83455,84.527,16.378,91,48,128,48,65535,tiff_images - Copy0780.tif
783,tiff_images - Copy0781.tif,82558,256.486,49.174,296,140,368,140,65535,tiff_images - Copy0781.tif
784,tiff_images - Copy0782.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0782.tif
785,tiff_images - Copy0783.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0783.tif
786,tiff_images - Copy0784.tif,83455,84.527,16.378,91,48,128,48,65535,tiff_images - Copy0784.tif
787,tiff_images - Copy0785.tif,82558,256.486,49.174,296,140,368,140,65535,tiff_images - Copy0785.tif
788,tiff_images - Copy0786.tif,79426,103.986,27.520,104,58,207,58,65535,tiff_images - Copy0786.tif
789,tiff_images - Copy0787.tif,80985,265.288,53.979,289,143,445,143,65535,tiff_images - Copy0787.tif
790,tiff_images - Copy0788.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0788.tif
791,tiff_images - Copy0789.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0789.tif
792,tiff_images - Copy0790.tif,79426,103.986,27.520,104,58,207,58,65535,tiff_images - Copy0790.tif
793,tiff_images - Copy0791.tif,80985,265.288,53.979,289,143,445,143,65535,tiff_images - Copy0791.tif
794,tiff_images - Copy0792.tif,67022,114.804,32.379,88,64,205,64,65535,tiff_images - Copy0792.tif
795,tiff_images - Copy0793.tif,62525,259.147,59.683,296,140,389,140,65535,tiff_images - Copy0793.tif
796,tiff_images - Copy0794.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0794.tif
797,tiff_images - Copy0795.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0795.tif
798,tiff_images - Copy0796.tif,67022,114.804,32.379,88,64,205,64,65535,tiff_images - Copy0796.tif
799,tiff_images - Copy0797.tif,62525,259.147,59.683,296,140,389,140,65535,tiff_images - Copy0797.tif
800,tiff_images - Copy0798.tif,95330,93.294,21.720,94,54,305,54,65535,tiff_images - Copy0798.tif
801,tiff_images - Copy0799.tif,95236,269.552,74.385,309,151,837,151,65535,tiff_images - Copy0799.tif
802,tiff_images - Copy0800.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0800.tif
803,tiff_images - Copy0801.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0801.tif
804,tiff_images - Copy0802.tif,95330,93.294,21.720,94,54,305,54,65535,tiff_images - Copy0802.tif
805,tiff_images - Copy0803.tif,95236,269.552,74.385,309,151,837,151,65535,tiff_images - Copy0803.tif
806,tiff_images - Copy0804.tif,50178,98.528,22.812,104,55,184,55,65535,tiff_images - Copy0804.tif
807,tiff_images - Copy0805.tif,50521,205.854,45.892,213,111,314,111,65535,tiff_images - Copy0805.tif
808,tiff_images - Copy0806.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0806.tif
809,tiff_images - Copy0807.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0807.tif
810,tiff_images - Copy0808.tif,50178,98.528,22.812,104,55,184,55,65535,tiff_images - Copy0808.tif
811,tiff_images - Copy0809.tif,50521,205.854,45.892,213,111,314,111,65535,tiff_images - Copy0809.tif
812,tiff_images - Copy0810.tif,70153,106.323,25.910,132,63,182,63,65535,tiff_images - Copy0810.tif
813,tiff_images - Copy0811.tif,64080,239.911,61.850,199,131,376,131,65535,tiff_images - Copy0811.tif
